Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Львівська,Хирівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Львівська,Стрілківська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Львівська,Грабовецько-Дулібівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Львівська,Турківська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Львівська,Боринська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Львівська,Яворівська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Львівська,Новояворівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Львівська,Івано-Франківська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Львівська,Львівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Грабовецько-Дулібівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Куликівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Львівська,Меденицька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Львівська,Моршинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Ралівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Львівська,Старосамбірська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Стрілківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Львівська,Турківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Щирецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Львівська,Великомостівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Грабовецько-Дулібівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Давидівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Підберізцівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Підкамінська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Ралівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Розвадівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Солонківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Старосамбірська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Судововишнянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Східницька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Трускавецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Турківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Добросинсько-Магерівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Боринська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Мостиська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Львівська,Пустомитівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Львівська,Підберізцівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Солонківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Львівська,Боринська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Зимноводівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Зимноводівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Моршинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Рудківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Хирівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Ходорівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Добротвірська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Львівська,Новояворівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Львівська,Великолюбінська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Львівська,Оброшинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Хирівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Львівська,Червоноградська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Львівська,Комарнівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Мурованська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Новокалинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Рава-Руська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Стрийська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Добротвірська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Меденицька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Новояворівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Червоноградська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Меденицька,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Львівська,Красненська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Великолюбінська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Жовківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Жовтанецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Куликівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Куликівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Львівська,Мурованська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Львівська,Новояричівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Оброшинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Стрілківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Жидачівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Львівська,Жидачівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Козівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Львівська,Козівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Львівська,Новороздільська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Львівська,Сколівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Сколівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Белзька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Добротвірська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Львівська,Лопатинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Львівська,Радехівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Львівська,Сокальська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Львівська,Сокальська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Львівська,Червоноградська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Львівська,Івано-Франківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,5
Львівська,Івано-Франківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Львівська,Мостиська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Львівська,Новояворівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Миколаївська,Миколаївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Миколаївська,Миколаївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Вознесенська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Вознесенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Миколаївська,Вознесенська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Южноукраїнська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Южноукраїнська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Миколаївська,Арбузинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Миколаївська,Арбузинська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Благодатненська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Баштанська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Баштанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Миколаївська,Інгульська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Миколаївська,Інгульська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Миколаївська,Привільненська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Миколаївська,Привільненська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Привільненська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Березанська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Березанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Миколаївська,Коблівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Коблівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,15
Миколаївська,Березнегуватська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Березнегуватська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Миколаївська,Братська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Братська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Миколаївська,Новомар’ївська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Новомар’ївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Миколаївська,Новомар’ївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Миколаївська,Веселинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Миколаївська,Веселинівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Веселинівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Миколаївська,Олександрівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Олександрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Миколаївська,Олександрівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Бузька,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Бузька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Миколаївська,Бузька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Дорошівська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Миколаївська,Дорошівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Прибужанівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Врадіївська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Миколаївська,Врадіївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Миколаївська,Доманівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Доманівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Миколаївська,Доманівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Миколаївська,Мостівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Мостівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Прибузька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Прибузька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Миколаївська,Єланецька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Єланецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,5
Миколаївська,Єланецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,14
Миколаївська,Воскресенська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Воскресенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Миколаївська,Первомайська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Миколаївська,Первомайська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,15
Миколаївська,Галицинівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Галицинівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Миколаївська,Мішково-Погорілівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Мішково-Погорілівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Шевченківська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Казанківська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Казанківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Казанківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Володимирівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Кривоозерська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Ольшанська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Миколаївська,Ольшанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Миколаївська,Веснянська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Веснянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,13
Миколаївська,Веснянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Миколаївська,Нечаянська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Радсадівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Степівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Новобузька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Новобузька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Вільнозапорізька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Вільнозапорізька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,16
Миколаївська,Софіївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Миколаївська,Софіївська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Миколаївська,Софіївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Новоодеська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Костянтинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Костянтинівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Сухоєланецька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Сухоєланецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Куцурубська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Куцурубська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Миколаївська,Чорноморська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Миколаївська,Чорноморська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Миколаївська,Кам’яномостівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Кам’яномостівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Кам’яномостівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Миколаївська,Мигіївська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Мигіївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Миколаївська,Синюхинобрідська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Миколаївська,Синюхинобрідська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Миколаївська,Снігурівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Миколаївська,Широківська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Миколаївська,Широківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Миколаївська,Широківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Миколаївська,Радсадівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Миколаївська,Горохівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Миколаївська,Шевченківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Миколаївська,Березанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Миколаївська,Благодатненська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Миколаївська,Прибужанівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Миколаївська,Кривоозерська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Миколаївська,Нечаянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Миколаївська,Новоодеська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Миколаївська,Очаківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Миколаївська,Сухоєланецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Миколаївська,Інгульська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Вільнозапорізька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,5
Миколаївська,Дорошівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Новобузька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Радсадівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Миколаївська,Арбузинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Миколаївська,Баштанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Миколаївська,Первомайська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Березнегуватська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Коблівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Мостівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Прибузька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Южноукраїнська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Мішково-Погорілівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Вільнозапорізька,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Миколаївська,Володимирівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Володимирівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Миколаївська,Вознесенська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Миколаївська,Єланецька,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Миколаївська,Прибужанівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Миколаївська,Галицинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Костянтинівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Миколаївська,Куцурубська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Новоодеська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Миколаївська,Степівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Миколаївська,Чорноморська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Миколаївська,Первомайська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Миколаївська,Первомайська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,21
Одеська,Одеська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Одеська,Балтська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Одеська,Білгород-Дністровська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,16
Одеська,Біляївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,16
